C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_026.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_026.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_026.jpg, 0, 0.9943026, 0, 2.062236
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_130.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_130.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_130.jpg, 0, 1, 0, 3.230454
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_232.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_232.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_232.jpg, 0, 1, 0, 4.403013
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_345.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_345.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_345.jpg, 0, 1, 0, 5.795763
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_446.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_446.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_446.jpg, 0, 1, 0, 6.944109
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_550.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_550.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_550.jpg, -0.2831517, 1, 0, 8.062932
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_651.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_651.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_651.jpg, -0.5913609, 1, 0, 9.113484
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_757.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_757.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_757.jpg, -0.2981461, 1, 0, 10.44375
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_864.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_864.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_864.jpg, 0, 1, 0, 11.63636
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_47_968.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_47_968.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_47_968.jpg, 0, 1, 0, 12.52328
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_071.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_071.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_071.jpg, -0.204033, 1, 0, 13.81683
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_176.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_176.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_176.jpg, -0.4505994, 1, 0, 14.978
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_281.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_281.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_281.jpg, -0.1375238, 1, 0, 15.79008
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_383.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_383.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_383.jpg, 0, 1, 0, 17.07274
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_491.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_491.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_491.jpg, 0, 1, 0, 17.91231
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_592.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_592.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_592.jpg, -0.1404204, 1, 0, 19.10599
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_695.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_695.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_695.jpg, -0.4469526, 1, 0, 19.89143
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_799.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_799.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_799.jpg, -0.1858905, 1, 0, 21.08754
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_48_901.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_48_901.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_48_901.jpg, 0, 1, 0, 22.13102
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_006.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_006.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_006.jpg, 0, 1, 0, 23.07914
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_112.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_112.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_112.jpg, 0, 1, 0, 24.06904
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_214.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_214.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_214.jpg, -0.3081555, 1, 0, 24.9852
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_314.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_314.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_314.jpg, -0.2652741, 1, 0, 25.84327
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_423.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_423.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_423.jpg, 0, 1, 0, 26.97482
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_526.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_526.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_526.jpg, 0, 1, 0, 27.90808
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_633.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_633.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_633.jpg, -0.0784809, 1, 0, 28.83432
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_738.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_738.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_738.jpg, -0.4169976, 1, 0, 29.82862
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_842.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_842.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_842.jpg, -0.3223569, 1, 0, 30.18648
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_49_948.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_49_948.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_49_948.jpg, -0.02983054, 1, 0, 30.18793
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_052.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_052.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_052.jpg, 0, 1, 0, 30.1895
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_156.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_156.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_156.jpg, 0, 1, 0, 30.19028
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_263.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_263.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_263.jpg, -0.1260732, 1, 0, 30.18667
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_372.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_372.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_372.jpg, 0, 1, 0, 30.19024
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_475.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_475.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_475.jpg, 0, 1, 0, 30.19066
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_576.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_576.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_576.jpg, -0.185172, 1, 0, 30.18147
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_682.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_682.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_682.jpg, -0.5010822, 1, 0, 30.14201
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_788.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_788.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_788.jpg, -0.2045996, 1, 0, 30.1922
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_50_894.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_50_894.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_50_894.jpg, 0, 1, 0, 30.18781
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_000.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_000.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_000.jpg, -0.1552869, 1, 0, 30.18735
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_107.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_107.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_107.jpg, -0.1405272, 1, 0, 30.19037
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_214.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_214.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_214.jpg, 0, 1, 0, 30.18986
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_316.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_316.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_316.jpg, 0, 1, 0, 30.19019
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_428.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_428.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_428.jpg, 0, 1, 0, 30.19028
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_533.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_533.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_533.jpg, 0, 1, 0, 30.19036
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_644.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_644.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_644.jpg, 0, 1, 0, 30.19031
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_747.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_747.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_747.jpg, -0.2896122, 1, 0, 30.16969
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_847.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_847.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_847.jpg, -0.2426404, 1, 0, 30.18744
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_51_954.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_51_954.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_51_954.jpg, 0, 1, 0, 30.18774
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_062.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_062.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_062.jpg, 0, 1, 0, 30.1906
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_167.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_167.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_167.jpg, 0, 1, 0, 30.19027
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_270.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_270.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_270.jpg, 0, 1, 0, 30.19053
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_371.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_371.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_371.jpg, 0, 1, 0, 30.19036
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_475.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_475.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_475.jpg, -0.2922297, 1, 0, 30.17018
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_582.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_582.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_582.jpg, -0.02271064, 1, 0, 30.19018
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_690.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_690.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_690.jpg, 0, 1, 0, 30.18999
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_797.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_797.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_797.jpg, 0, 1, 0, 30.19028
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_52_900.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_52_900.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_52_900.jpg, 0, 1, 0, 30.19027
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_009.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_009.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_009.jpg, 0, 1, 0, 30.1902
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_112.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_112.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_112.jpg, -0.221223, 1, 0, 30.17858
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_219.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_219.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_219.jpg, 0, 1, 0, 30.19023
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_325.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_325.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_325.jpg, 0, 1, 0, 30.19029
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_428.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_428.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_428.jpg, 0, 1, 0, 30.19027
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_537.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_537.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_537.jpg, 0, 1, 0, 30.19027
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_640.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_640.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_640.jpg, -0.0273597, 1, 0, 30.19012
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_742.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_742.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_742.jpg, -0.3321054, 1, 0, 30.16418
C:\Users\MURALI~1\Documents\Data_SDCars\IMG\center_2020_05_08_22_32_53_845.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\left_2020_05_08_22_32_53_845.jpg, C:\Users\MURALI~1\Documents\Data_SDCars\IMG\right_2020_05_08_22_32_53_845.jpg, -0.02543401, 1, 0, 30.19016
